Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
484,빌리어네어 보이즈클럽,2019-01-10 00:00:00,153912800,0,153912800,17413,17413,166,2108,미국,미국,,"(주)키다리이엔티,플레이리스트(주)",15세이상관람가,"드라마,범죄",제임스 콕스,"안셀 엘고트,태런 에저튼,엠마 로버츠,제레미 어바인"
485,프렌즈: 둥지탈출,2019-05-01 00:00:00,118243260,0,118243260,17205,17205,184,1050,독일,독일,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","크리스찬 하스,안드레아 블록",
486,드래곤 프린세스,2018-07-05 00:00:00,107274200,0,107274200,17065,17065,215,1000,러시아,러시아,,(주)박수엔터테인먼트,전체관람가,애니메이션,알트욤 루키체프,
487,조,2019-07-11 00:00:00,138377096,0,138377096,17048,17048,69,1269,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"멜로/로맨스,SF",드레이크 도리머스,"레아 세이두,이완 맥그리거"
488,파이널 포트레이트,2018-09-27 00:00:00,147442066,0,147442066,16954,16954,55,1229,영국,영국,,(주)팝엔터테인먼트,15세이상관람가,드라마,스탠리 투치,"제프리 러쉬,아미 해머,실비 테스튀,클레멘스 포시,토니 샬호브"
489,더 스퀘어,2018-08-02 00:00:00,138756400,0,138756400,16941,16941,43,847,스웨덴,"스웨덴,독일,프랑스,덴마크",,아이 엠,15세이상관람가,코미디,루벤 외스틀룬드,"클라에스 방,엘리자베스 모스,도미닉 웨스트"
489,호크니,2019-08-08 00:00:00,138404352,0,138404352,16941,16941,44,901,영국,영국,,"그린나래미디어(주),(주)키다리이엔티",12세이상관람가,다큐멘터리,랜달 라이트,데이비드 호크니
491,탑건,1987-12-19 00:00:00,136651200,0,136712200,16936,16949,164,1826,미국,미국,,(주)리틀빅픽쳐스,"15세이상관람가,중학생이상관람가","액션,드라마",토니 스콧,"톰 크루즈,켈리 맥길리스,발 킬머,안소니 에드워즈"
492,호비와 매직 아일랜드,2018-06-06 00:00:00,118152000,0,118152000,16914,16914,114,1253,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,"카와마타 히로시,히로 타카시마",
493,김군,2019-05-23 00:00:00,124353490,0,124353490,16833,16833,73,1446,한국,한국,"1011 필름,영화사 풀",영화사 풀,12세이상관람가,다큐멘터리,강상우,"김군,주옥,양동남,지만원,이창성,차종수,오기철,이강갑,최영철,최진수,안지환,서정열,안종철,이종명,곽희성,김양래,강보원,주대체,고광덕,구성주,김경림,김공휴,김규재,김영택,김태찬,김용균,김정기,김준봉,김준선,김진순,김춘군,나일성,마이남,문관,지대지,문병림,지유진,문장우,송희성,윤영규,박봉진,이재춘,이근례,박선재,정호용,이흥철,최진동,최창기,양홍범,염경태,송경상,서한성,오인수,오종렬,홍순진,홍흥준,박인수,허상희,이은정"
494,크리미널 체이스,2018-12-04 00:00:00,91636150,0,91636150,16696,16696,6,100,미국,미국,,제인앤유,15세이상관람가,"액션,스릴러",브라이언 A 밀러,"브루스 윌리스,프랭크 그릴로,조나슨 스캐치"
495,토니스토리2: 고철왕국의 친구들,2018-06-13 00:00:00,120931600,0,120931600,16685,16685,268,1365,독일,독일,,(주)박수엔터테인먼트,전체관람가,"애니메이션,코미디,어드벤처","토마스 보덴스타인,마커스 하먼","신정훈,이민형,오은수,송영인"
496,사마에게,2020-01-23 00:00:00,134224472,0,134224472,16663,16663,75,1549,영국,영국,,(주)엣나인필름,15세이상관람가,다큐멘터리,"와드 알-카팁,에드워드 와츠","와드 알-카팁,사마 알-카팁,함자 알-카팁"
497,바니부기: 드래곤 에그를 찾아서,2018-09-12 00:00:00,122931400,0,122931400,16505,16505,280,1374,중국,중국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",리양우,
498,킹 오브 프리즘 -샤이니 세븐 스타즈-,2019-03-07 00:00:00,141914690,0,141914690,16502,16502,43,724,일본,일본,,동우에이앤이(주),12세이상관람가,애니메이션,히시다 마사카즈,우치다 유우마
499,꼬마영웅 바비,2018-05-30 00:00:00,120365000,0,138398000,16469,18509,317,1710,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",지안밍 후앙,"김주호,김명준,김민성,최낙윤,안현서,이인석"
500,와일드 로즈,2019-10-17 00:00:00,123934040,0,123934040,16415,16415,152,2058,영국,영국,,판씨네마(주),15세이상관람가,드라마,톰 하퍼,"제시 버클리,줄리 월터스,소피 오코네도"
501,마왕의 딸 이리샤,2019-09-26 00:00:00,116672980,0,116672980,16393,16393,314,1601,한국,한국,"한국영화아카데미,(주)지금이 아니면 안돼","(주)싸이더스,(주)삼백상회",전체관람가,애니메이션,장형윤,"천우희,심희섭,김일우,이영기,김준배,원에스더,배소은,최진우,이가경,배소은,김희창,박시후,박현영,이진우,이영기,진양욱,임형국,조준희,배소은,신민재,김태희,김태희,배소은,이영기,진양욱,원에스더,조선"
502,이차크의 행복한 바이올린,2018-12-20 00:00:00,123840650,0,123840650,16345,16345,26,836,미국,미국,,(주)영화사 진진,전체관람가,다큐멘터리,앨리슨 쉐르닉,이차크 펄만
503,행복한 라짜로,2019-06-20 00:00:00,129458240,0,129458240,16287,16287,39,1038,이탈리아,이탈리아,,주식회사 슈아픽처스,12세이상관람가,"드라마,판타지",알리체 로르와커,"아드리아노 타르디올로,루카 치코바니,알바 로르와처,니콜레타 브라시,세르지 로페즈"
504,라라와 움직이는 비밀의 숲,2019-08-22 00:00:00,116175960,0,116175960,16196,16196,237,1273,중국,중국,,(주)박수엔터테인먼트,전체관람가,애니메이션,왕운비,
505,아픈 만큼 사랑한다,2019-04-03 00:00:00,112581600,0,112581600,16154,16154,121,1517,한국,한국,"KBS 미디어,(주)드림팩트엔터테인먼트",(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,임준현,"박누가,추상미,김정옥,김주희,이규석"
506,헤로니모,2019-11-21 00:00:00,117270720,0,117270720,15982,15982,68,860,한국,"한국,미국",커넥트픽쳐스(주),커넥트픽쳐스(주),전체관람가,다큐멘터리,전후석,"헤로니모,전후석"
507,극장판 샤이닝스타:새로운 루나퀸의 탄생!,2019-07-18 00:00:00,129098700,0,129098700,15785,15785,117,1106,한국,한국,(주)마로스튜디오,(주)리틀빅픽쳐스,전체관람가,애니메이션,"박일호,정지훈,이승호","정혜원,박리나,이지현,박리나,박리나,신용우,엄상현,엄상현,엄상현,김새해,김새해,김새해,김새해,김은아,김은아,김은아,김은아,홍소영,홍소영,이지현,이지현,이지현,이지현,조한아름,이명호,이명호"
508,돈 워리,2019-07-25 00:00:00,121990854,0,121990854,15745,15745,55,962,미국,미국,,"그린나래미디어(주),(주)다날엔터테인먼트",15세이상관람가,드라마,구스 반 산트,"호아킨 피닉스,조나 힐,루니 마라,잭 블랙"
509,이케아 옷장에서 시작된 특별난 여행,2019-07-18 00:00:00,127812770,0,127812770,15627,15627,71,1016,프랑스,프랑스,,(주)스마일이엔티,12세이상관람가,"드라마,어드벤처",켄 스콧,"다누쉬,베레니스 베조,에린 모리아티"
510,아사코,2019-03-14 00:00:00,134057619,0,134057619,15590,15590,167,1748,일본,일본,,(주)이수C&E,12세이상관람가,드라마,하마구치 류스케,"히가시데 마사히로,카라타 에리카"
511,삽질,2019-11-14 00:00:00,123401530,0,123401530,15570,15570,171,2041,한국,한국,ohmynews,(주)엣나인필름,12세이상관람가,다큐멘터리,김병기,"이명박,김병기,김종술,정수근,이향진,이철재,김상희,김정욱,박수택,박창근,송찬흡,염형철,이미경,이상돈,이석현,임내현,임희자,전상기,정두언,정재홍,최병성,최열,김길영,김윤찬,김진구,문대성,이건창,이철은,임용순"
512,파리의 딜릴리,2019-05-29 00:00:00,131224587,0,131224587,15553,15553,36,835,프랑스,프랑스,,오드,전체관람가,"애니메이션,가족,미스터리",미셸 오슬로,
513,트와일라잇,2008-12-10 00:00:00,119272650,0,8945946650,15487,1376760,96,924,미국,미국,,"판씨네마(주),(주)넥스트엔터테인먼트월드(NEW)",12세이상관람가,"액션,멜로/로맨스,판타지,공포(호러)",캐서린 하드윅,"크리스틴 스튜어트,에디 가테지,로버트 패틴슨"
514,군산: 거위를 노래하다,2018-11-08 00:00:00,127281500,0,127281500,15447,15447,92,2222,한국,한국,"(주)률필름,(주)백그림",(주)트리플픽쳐스,15세이상관람가,드라마,장률,"박해일,문소리,정진영,박소담,구성호,김다영,김동영,김보선,김봉수,김세희,김재경,김정현,김정희,김진아,김진아,김하영,김희정,박수연,신승훈,이미선,이미숙,이용수,이은혜,이지윤,이지윤,이한나,정보람,정재필,조양,조현정,최선,하수정,황동규,권태원,한예리,김봉수,곽자형,백현진,김종재,박상호"
515,쉘부르의 우산,1992-09-26 00:00:00,114923068,0,118757668,15287,16083,33,712,프랑스,"프랑스,독일",,(주)에스와이코마드,"12세이상관람가,15세이상관람가","멜로/로맨스,뮤지컬",자끄 드미,"까뜨린느 드뇌브,마르크 미셸,니노 카스텔누오보"
516,극장판 타오르지마 버스터-블랙어썰트의 귀환,2019-12-05 00:00:00,107867920,0,107867920,15220,15220,259,1100,한국,한국,(주)시너지미디어,(주)이수C&E,전체관람가,"코미디,애니메이션,액션,어드벤처",조영광,"홍범기,안영미,안효민,최낙윤,강시현"
517,슈퍼 베어,2020-01-15 00:00:00,106064760,0,106064760,15164,15164,227,1389,미국,미국,,와이드 릴리즈(주),전체관람가,"액션,어드벤처,애니메이션",,"김기두,서반석,박성영"
518,캡틴 샤키,2018-11-22 00:00:00,106383150,0,106383150,15121,15121,175,889,독일,독일,,예지림엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처",허버트 베일란드,"최정현,김경희,민아,박상훈,석승훈,홍진욱"
519,크리드2,2019-02-21 00:00:00,122284190,0,122284190,15023,15023,298,2585,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,드라마",스티븐 카플 주니어,"마이클 B. 조던,실베스터 스탤론,테사 톰슨,돌프 룬드그렌,플로리안 문테아누"
520,모리스,2019-11-07 00:00:00,124682523,0,124913523,15009,15086,50,1015,영국,영국,,알토미디어(주),15세이상관람가,"드라마,멜로/로맨스",제임스 아이보리,"휴 그랜트,제임스 윌비,루퍼트 그레이브즈,덴홈 엘리엇"
521,프렌드 존,2019-10-30 00:00:00,118749200,0,118749200,14991,14991,104,1718,태국,태국,,(주)디스테이션,12세이상관람가,"멜로/로맨스,코미디",차야놉 분프라콥,
522,카센타,2019-11-27 00:00:00,112773000,0,112773000,14861,14861,138,1546,한국,한국,팔팔애비뉴(주),(주)트리플픽쳐스,15세이상관람가,"범죄,코미디","하윤재,하윤재","박용우,조은지,현봉식,김한종,한수연,이신성,이서환,임형태,김규리,윤종구,홍제이,조유신,최성규,황재열,민경옥,하성훈,허동수,장재화,이호연,황세온,강효준,안민영,박진호,박지원,엄옥란,이창원,서정욱,이은주,심훈기,봉승호,안희주,박찬영,이영희,김미승,장재권,강민지,박채익,정연,김가영,석현,황인철,김판겸"
523,빅 식,2018-07-18 00:00:00,118693400,0,121476400,14697,15042,136,1500,미국,미국,,(주)리틀빅픽쳐스,15세이상관람가,멜로/로맨스,마이클 쇼월터,"쿠마일 난지아니,조 카잔,홀리 헌터,레이 로마노,보 번햄"
524,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30 00:00:00,121898870,0,121898870,14638,14638,30,586,일본,일본,,동우에이앤이(주),15세이상관람가,애니메이션,히시다 마사카즈,
525,시민 노무현,2019-05-23 00:00:00,117726090,0,117726090,14621,14621,174,1738,한국,한국,"엠앤씨에프,(주)영화사진",(주)삼백상회,12세이상관람가,다큐멘터리,백재호,"노무현,유시민,김경수,김영호,김정호,김준태,백승택,성경륭,유연미,이송평,정재성,조기숙,주형로,천호선,김정호,김준태,김영호,박성민"
526,수영장으로 간 남자들,2019-07-18 00:00:00,116671096,0,116671096,14553,14553,79,1053,프랑스,프랑스,,(주)엣나인필름,15세이상관람가,"코미디,드라마",질 를르슈,"마티유 아말릭,기욤 까네,브누와 뽀엘부르드,비르지니 에피라"
527,뷰티풀 보이,2019-09-19 00:00:00,113673198,0,113673198,14546,14546,130,1340,미국,미국,,(주)이수C&E,15세이상관람가,드라마,펠릭스 반 그뢰닝엔,"스티브 카렐,티모시 샬라메"
528,너는 여기에 없었다,2018-10-04 00:00:00,129205450,0,129205450,14542,14542,47,1139,프랑스,"프랑스,미국",,(주)팝엔터테인먼트,15세이상관람가,"드라마,미스터리,스릴러",린 램지,"호아킨 피닉스,예카테리나 삼소노프,알렉산드로 니볼라"
529,버티고,2019-10-16 00:00:00,121628340,0,121628340,14353,14353,298,3375,한국,한국,영화사 도로시(주),(주)트리플픽쳐스,15세이상관람가,"드라마,멜로/로맨스",전계수,"천우희,유태오,정재광,홍지석,박예영,나미희,전국향,윤상화,박영수,이수인,유명우,문선용,김규도,이지혁,이수안,이다영,곽진,하도권,전진오,윤동하,기도영,송용호,김성우,박형규,박종현,정성인,신성익,김영기,손난아,김니나,김재원,김준형,한제이,권수진,박수진,박진호,이은정,유현서,정재용,홍미자,랑이,양호경,양윤정,정지우"
530,양지의 그녀,2019-03-21 00:00:00,124350580,0,124350580,14350,14350,134,1452,일본,일본,,(주)영화사오원,12세이상관람가,"멜로/로맨스,드라마",미키 타카히로,"마츠모토 준,우에노 주리,키타무라 타쿠미,스다 마사키"
531,별의 정원,2019-07-04 00:00:00,97299300,0,97299300,14293,14293,210,1115,한국,한국,(주)아슈비아만화영화푸로덕션,예지림엔터테인먼트,전체관람가,"애니메이션,판타지",원종식,"김연우,신용우,전태열,배수빈,김새해,시영준,엄상현,김새해,홍범기,홍범기,조규진,이미연,이미형,이현정"
532,유니콘 원정대: 비밀의 다이어리,2018-06-21 00:00:00,109649600,0,109649600,14261,14261,235,1154,인도,인도,,(주)팝엔터테인먼트,전체관람가,애니메이션,카말 반살,
533,터미네이터2 3D,1991-07-06 00:00:00,134016320,0,135384820,14237,14391,112,1039,미국,미국,,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트","15세이상관람가,중학생이상관람가","액션,SF,스릴러",제임스 카메론,"아놀드 슈왈제네거,린다 해밀턴,에드워드 펄롱"
534,체크 히어로,2019-10-23 00:00:00,101587750,0,101587750,14088,14088,221,1024,덴마크,덴마크,,예지림엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처","앤더스 마테센,토르비욘 크리스토퍼센","이다은,남도형"
535,극장판 프리! - 테이크 유어 마크 -,2018-04-12 00:00:00,66315000,0,138630500,14067,23048,8,82,일본,일본,,(주)디스테이션,전체관람가,애니메이션,카와나미 에이사쿠,"시마자키 노부나가,스즈키 타츠히사,요나가 츠바사,히라카와 다이스케,미야노 마모루,호소야 요시마사,미야타 코우키,스즈무라 켄이치"
536,벤 이즈 백,2019-05-09 00:00:00,110333865,0,110333865,14058,14058,78,1334,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,드라마,피터 헤지스,"줄리아 로버츠,루카스 헤지스,캐서린 뉴튼,코트니 B. 반스"
537,캐롤,2016-02-04 00:00:00,90057442,0,2750574695,14041,335274,124,1688,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨"
538,신문기자,2019-10-17 00:00:00,107877160,0,107877160,13836,13836,128,2056,일본,일본,,"(주)팝엔터테인먼트,주식회사 더쿱",12세이상관람가,드라마,후지이 미치히토,"심은경,마츠자카 토리,타나카 테츠지,타카하시 카즈야,키타무라 유키야,오카야마 아마네"
539,류이치 사카모토: 코다,2018-06-14 00:00:00,116465100,0,123054400,13724,14331,49,1198,일본,일본,,주식회사 씨네룩스,전체관람가,다큐멘터리,스티븐 쉬블,사카모토 류이치
540,꼬마비행기 피티와 친구들:사막구출 대작전,2018-11-22 00:00:00,95151000,0,95151000,13710,13710,212,1006,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,루카스 퀴아오,
541,기동전사 건담 디 오리진Ⅵ: 탄생 붉은 혜성,2018-06-13 00:00:00,82277500,0,85337500,13584,13788,51,452,일본,일본,,(주)디스테이션,12세이상관람가,애니메이션,야스히코 요시카즈,"이케다 슈이치,후루야 토오루,우라야마 진,긴가 반죠"
542,킬러의 보디가드 무삭제 특별판,2018-09-12 00:00:00,114415960,0,114415960,13534,13534,318,2851,미국,미국,,"(주)제이앤씨미디어그룹,(유)조이앤시네마",청소년관람불가,"액션,코미디",패트릭 휴즈,"라이언 레이놀즈,사무엘 L. 잭슨"
543,사랑은 비가 갠 뒤처럼,2019-02-07 00:00:00,113747620,0,113747620,13500,13500,100,1024,일본,일본,,(주)디스테이션,전체관람가,드라마,나가이 아키라,"고마츠 나나,오오이즈미 요,세이노 나나"
544,작가 미상,2020-02-20 00:00:00,106855960,0,106855960,13477,13477,55,1218,독일,독일,,(주)영화사 진진,청소년관람불가,"드라마,스릴러",플로리안 헨켈 폰 도너스마르크,"톰 쉴링,세바스티안 코치,폴라 비어"
545,그녀,2014-05-22 00:00:00,112669603,0,3007389144,13440,369277,59,1398,미국,미국,,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)","청소년관람불가,15세이상관람가","드라마,멜로/로맨스",스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라"
546,나의 작은 시인에게,2019-04-04 00:00:00,106432044,0,106432044,13352,13352,46,1110,미국,미국,,(주)엣나인필름,15세이상관람가,드라마,사라 코랑겔로,"매기 질렌할,파커 세박,가엘 가르시아 베르날"
547,명탐정 코난: 순흑의 악몽,2016-08-03 00:00:00,110207000,0,3877980500,13236,522344,18,416,일본,일본,,(주)씨제이이엔엠,12세이상관람가,"애니메이션,미스터리,어드벤처",시즈노 코분,
548,키코리키: 시간여행,2019-04-10 00:00:00,95865460,0,95865460,13222,13222,292,1467,러시아,러시아,,(주)박수엔터테인먼트,전체관람가,"애니메이션,판타지,어드벤처",데니스 체르노프,"이경태,이상헌,김정훈,이인석,신한호,안현서"
549,오피셜 시크릿,2019-11-27 00:00:00,105679300,0,105679300,13163,13163,153,1866,영국,영국,,(주)팬엔터테인먼트,15세이상관람가,"스릴러,드라마",개빈 후드,"키이라 나이틀리,매튜 구드,랄프 파인즈,맷 스미스"
550,웃는남자 감독판,2019-11-29 00:00:00,172341000,0,172341000,13087,13087,19,287,한국,한국,(주)디지컴코리아엠앤엠,(주)디지컴코리아엠앤엠,전체관람가,공연,김수기,"박강현,양준모,민경아,신영숙,조휘,이상준,김나윤,박준우,백승호"
551,언더 더 씨2,2019-05-23 00:00:00,92593360,0,92593360,13086,13086,269,1189,미국,미국,,이언픽쳐스,전체관람가,애니메이션,에반 트라멜,"오은수,방지원,송영인,조연우,신정훈,박상우"
552,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19 00:00:00,98830340,0,98830340,13046,13046,270,2264,영국,영국,,TCO(주)더콘텐츠온,전체관람가,"애니메이션,어드벤처,코미디","리처드 펠런,윌 베처",
553,몰리스 게임,2018-09-06 00:00:00,99303971,0,99303971,12910,12910,271,2664,미국,미국,,(주)영화사 빅,15세이상관람가,드라마,아론 소킨,"제시카 차스테인,이드리스 엘바,케빈 코스트너,마이클 세라,조 키어리"
554,사랑하고 있습니까,2020-03-25 00:00:00,102673840,0,102673840,12878,12878,295,3675,한국,한국,(주)강철필름,주식회사 블루필름웍스,12세이상관람가,"판타지,멜로/로맨스",김정권,"김소은,성훈,김선웅,김소혜,판도,편보승,이정우,정용필,임재근,최지훈,신주연,김정화,손이슬,임진향,윤성우,김기현,정근채,알렉스,홍성숙,임준혁,신정윤,전미선,이판도"
555,라라걸,2020-04-15 00:00:00,108636460,0,108636460,12780,12780,187,2505,호주,호주,,판씨네마(주),전체관람가,드라마,레이첼 그리피스,"테레사 팔머,샘 닐,설리반 스탭플턴"
556,빅 2: 황금열쇠 대소동,2019-10-30 00:00:00,96947060,0,96947060,12744,12744,257,1274,인도,인도,,(주)영화사 그램,전체관람가,"애니메이션,가족,코미디,어드벤처",,"서반석,김보나,이다은,최정윤"
557,아스테릭스: 마법 물약의 비밀,2019-12-12 00:00:00,78814680,0,78814680,12714,12714,166,790,프랑스,프랑스,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처","루이 클리시,알렉상드르 아스티에","박성영,서반석"
558,서버비콘,2018-07-12 00:00:00,106162500,0,106162500,12713,12713,101,1230,미국,미국,,(주)영화사 진진,15세이상관람가,"범죄,미스터리",조지 클루니,"맷 데이먼,줄리안 무어,노아 주프,오스카 아이삭"
559,아직 끝나지 않았다,2018-06-21 00:00:00,103148100,0,103148100,12646,12646,70,1125,프랑스,프랑스,,판씨네마(주),15세이상관람가,"드라마,스릴러",자비에 르그랑,"레아 드루케,드니 메노셰,토마 지오리아,마틸드 오느뵈"
560,옷코는 초등학생 사장님!,2019-02-27 00:00:00,95118580,0,95118580,12611,12611,155,1026,일본,일본,,(주)트리플픽쳐스,전체관람가,애니메이션,코사카 키타로,"코바야시 세이란,미즈키 나나,이치류사이 테이유"
561,싱 스트리트,2016-05-19 00:00:00,65248700,0,4564935272,12546,574873,129,1581,아일랜드,"아일랜드,영국,미국",,(주)이수C&E,15세이상관람가,"드라마,멜로/로맨스",존 카니,"퍼디아 월시-필로,루시 보인턴,잭 레이너"
562,시네마 천국,1990-07-07 00:00:00,65210000,0,300000700,12533,48707,92,1499,프랑스,"프랑스,이탈리아",,"주식회사 왓챠,(주)팝엔터테인먼트",전체관람가,"드라마,멜로/로맨스",쥬세페 토르나토레,"브리지트 포세이,자끄 페렝,필립 느와레,살바토레 카시오,마르코 레오나르디"
563,슈퍼 햄찌,2019-09-26 00:00:00,94640540,0,94640540,12493,12493,209,918,핀란드,핀란드,,와이드 릴리즈(주),전체관람가,"애니메이션,가족,판타지",주나 테나,"이다은,박성영,이창민,강은애,서반석,김보나,고구인"
564,더 보이스,2018-08-29 00:00:00,71256000,0,71256000,12487,12487,64,805,미국,"미국,독일",,(주)제이앤씨미디어그룹,청소년관람불가,"코미디,범죄",마르잔 사트라피,"안나 켄드릭,젬마 아터튼,라이언 레이놀즈"
565,세인트 아가타,2020-03-19 00:00:00,109460080,0,109460080,12450,12450,390,3891,미국,미국,,(주)디스테이션,청소년관람불가,"공포(호러),스릴러",대런 린 보우즈만,"사브리나 컨,캐롤린 헨니시,트린 밀러"
566,와일드라이프,2019-12-25 00:00:00,98887120,0,98887120,12393,12393,49,764,미국,미국,,"그린나래미디어(주),(주)키다리이엔티",15세이상관람가,드라마,폴 다노,"캐리 멀리건,제이크 질렌할,에드 옥슨볼드"
567,수상한 이웃,2019-10-09 00:00:00,71557140,0,71557140,12269,12269,182,1441,한국,한국,(주)오예스,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",12세이상관람가,코미디,이상훈,"오지호,오광록,손다솜,윤성모,유다미,안지환,영민,강희,이태원,이상훈,인지영,선우,배진아,최청자,김수정,우규빈,호다 니쿠,최민철,김최용준,박경근,최영우,정정아,박보드레,김경선,이동엽,김규나,윤솔,김정인,손민지,박현욱,권훈,송지호,전미경,박병기,김인석,윤기원,김이선,김맑음,예인,정미연"
568,피터팬: 후크 선장과 결투의 날,2019-05-30 00:00:00,92208100,0,92208100,12221,12221,129,655,아일랜드,아일랜드,,(주)팝엔터테인먼트,전체관람가,"애니메이션,어드벤처",찬드라세카란,
569,어벤져스,2012-04-26 00:00:00,76784980,0,59634896458,12177,7087068,382,2825,미국,미국,,"월트디즈니컴퍼니코리아 유한책임회사,한국소니픽쳐스릴리징브에나비스타영화㈜",12세이상관람가,"액션,SF",조스 웨던,"로버트 다우니 주니어,스칼렛 요한슨,크리스 헴스워스,크리스 에반스,제레미 레너"
570,퍼스트 리폼드,2019-04-11 00:00:00,95187800,0,95187800,12051,12051,54,974,미국,미국,,(주)올스타엔터테인먼트,15세이상관람가,"드라마,스릴러",폴 슈레이더,"에단 호크,아만다 사이프리드"
571,난폭한 기록,2019-07-11 00:00:00,82289090,0,82289090,12040,12040,152,1199,한국,한국,"유한회사 영화사 반딧불,서울액션스쿨",(주)케이티알파,청소년관람불가,"범죄,액션",하원준,"정두홍,류덕환,서은아,정의갑,김사권,권형준,김해인,손영순,서현우,서현우,김남훈,윤승훈,최나현,정재필,최성민,이준용,김정팔,김경인,김희정,최정윤,최정인,최지윤,김사권,하원준,이랑,이해영,김충근,도윤성,도윤지,한지아,나온유,정영기,유민환,유승국,문정수,채린,이응현,윤송주,정우혁,신다연,박배리,정지혁,박봉헌,이균선,최미애,이춘병,안홍진,박재한,양재인,양재희,최하나,최훈서,손주호,서종봉,서현승,한국진,한다인,한은정,유정호,박선주,최제헌,최은경"
572,토이무비: 미래대모험,2018-10-03 00:00:00,89782600,0,89782600,11951,11951,176,817,중국,중국,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처",게리 왕,"남도형,윤아영,서원석,김성화"
573,바이올렛 에버가든 – 영원과 자동 수기 인형 -,2020-03-26 00:00:00,104091460,0,104091460,11934,11934,62,1714,일본,일본,,(주)라이크콘텐츠,전체관람가,애니메이션,후지타 하루카,"이시카와 유이,코토부키 미나코"
574,디어 마이 프렌드,2019-10-09 00:00:00,94993100,0,94993100,11929,11929,136,1763,미국,미국,,(주)팝엔터테인먼트,12세이상관람가,드라마,피터 허칭스,"에이사 버터필드,메이지 윌리암스,니나 도브레브"
575,리틀 맨하탄,2018-06-27 00:00:00,96947500,0,96947500,11909,11909,139,1990,미국,미국,,(주)영화사 빅,전체관람가,멜로/로맨스,마크 레빈,"조쉬 허처슨,찰리 레이,신시아 닉슨,브래들리 휘트포드"
576,갈매기,2018-12-13 00:00:00,97698950,0,97698950,11887,11887,43,786,미국,미국,,(주)뮤제엔터테인먼트,12세이상관람가,드라마,마이클 메이어,"시얼샤 로넌,아네트 베닝"
577,나이트 헌터,2020-01-29 00:00:00,74513100,0,74513100,11849,11849,141,1527,캐나다,캐나다,,와이드 릴리즈(주),15세이상관람가,"액션,범죄,스릴러,드라마",,"헨리 카빌,알렉산드라 다드다리오,벤 킹슬리,스탠리 투치"
578,루킹 글라스,2018-06-23 00:00:00,61181600,0,61181600,11699,11699,6,72,미국,미국,,제인앤유,15세이상관람가,스릴러,팀 헌터,"니콜라스 케이지,로빈 튜니,마크 블루카스,어니 라이블리"
579,출동! 도토리 구조대,2019-03-28 00:00:00,86682260,0,86682260,11676,11676,260,995,미국,미국,,(주)디스테이션,전체관람가,애니메이션,로스 베노커,
580,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,2019-08-22 00:00:00,97227620,0,97227620,11641,11641,46,680,일본,일본,,(주)애니플러스,12세이상관람가,"애니메이션,드라마",마스이 소이치,"이시카와 카이토,우치다 유우마,미나세 이노리,세토 아사미"
581,메멘토,2001-08-24 00:00:00,58606000,0,192287300,11580,28704,122,1694,미국,미국,,"(주)디스테이션,(주)팝엔터테인먼트","15세관람가,15세이상관람가","미스터리,범죄,스릴러",크리스토퍼 놀란,"가이 피어스,캐리 앤 모스,조 판톨리아노"
582,핫 썸머 나이츠,2018-10-18 00:00:00,104931350,0,104931350,11563,11563,173,1805,미국,미국,,"주식회사 더쿱,TCO(주)더콘텐츠온",15세이상관람가,드라마,엘리야 바이넘,"티모시 샬라메,마이카 먼로,알렉스 로"
583,살인마 잭의 집,2019-02-21 00:00:00,103816547,0,103816547,11550,11550,68,801,덴마크,덴마크,,(주)엣나인필름,청소년관람불가,"드라마,공포(호러),스릴러",라스 폰 트리에,"맷 딜런,브루노 간츠,우마 서먼,라일리 코프,유지태"
