Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
4039,겁탈당한 유부녀,2020-01-13,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
4039,굶주린 엄마친구,2020-03-20,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",,
4039,그녀와 아줌마의 동거,2018-12-07,300000,0.0,300000,60,60,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,청소년관람불가,,유강,"진시아,설영,조완진"
4039,극장판 천원돌파 그렌라간 : 나암편,2018-08-09,300000,0.0,640000,60,128,1,1,일본,일본,,(주)얼리버드픽쳐스,15세이상관람가,애니메이션,이마이시 히로유키,
4039,극장판 천원돌파 그렌라간 : 홍련편,2018-08-03,300000,0.0,735000,60,153,1,1,일본,일본,,(주)얼리버드픽쳐스,15세이상관람가,애니메이션,이마이시 히로유키,
4039,남편상사들,2019-12-16,300000,0.0,300000,60,60,1,1,한국,한국,(주)라온컴퍼니플러스,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",나기라 겐조,아키야마 쇼코
4039,남편상사들 무삭제판,2020-04-29,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",나기라 겐조,
4039,내 아내는 둘이다,2019-11-25,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
4039,내 여자의 남자들 무삭제판,2020-02-10,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
4039,누나의맛 무삭제판,2019-10-22,300000,0.0,300000,60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,기타,미스터빽,
4039,능욕의 간병인 무삭제판,2019-11-05,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",나기라 겐조,
4039,다시만난 동창,2019-12-23,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",니쿠 미코토,
4039,다시만난 동창 무삭제판,2020-04-29,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",니쿠 미코토,
4039,당신이 기쁘다면,2019-12-10,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
4039,더러운 아내,2020-01-17,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
4039,더티 워크,2019-12-19,300000,0.0,300000,60,60,1,1,영국,영국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,루이자 워렌,
4039,데스 룰렛,2020-02-20,300000,0.0,300000,60,60,1,1,미국,미국,,(주)픽쳐레스크,15세이상관람가,공포(호러),더그 볼링거,"키이스 콜린스,더그 볼링거,티모시 로렐 해리슨,아넬리스 닐슨"
4039,돈 겟 컷,2020-03-31,300000,0.0,300000,60,60,1,1,미국,미국,,(주)엔씨미디어,청소년관람불가,"액션,코미디",,
4039,리얼라이저,2018-09-03,300000,0.0,300000,60,60,1,1,한국,한국,유로 프로덕션,유로 프로덕션,청소년관람불가,"성인물(에로),코미디,판타지",백마,"안민상,이유찬"
4039,마사지 걸의 유혹,2020-04-16,300000,0.0,300000,60,60,1,1,한국,한국,,(주)담화,청소년관람불가,성인물(에로),이동준,
4039,맘,2019-10-05,120000,0.0,120000,60,60,1,9,인도,인도,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,스릴러",라비 우드야와르,스리데비
4039,맛있는 새엄마 무삭제판,2020-04-29,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",사다오카 사다오,
4039,미드나잇 쇼타임,2019-09-18,300000,0.0,300000,60,60,1,1,캐나다,캐나다,,(주)제이에이와이이엔터테인먼트,청소년관람불가,액션,,
4039,바디 오브 씬,2019-10-15,300000,0.0,300000,60,60,1,1,미국,미국,,(주)엔씨미디어,12세이상관람가,"범죄,스릴러","아마리아 올슨,오빈 올슨",
4039,배틀 드론,2019-01-03,300000,0.0,300000,60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,전쟁",밋치 굴드,"도미니크 스웨인,나타샤 맬스,루이스 맨다일러,마이클 파레"
4039,벌지대전투 지옥의 사수작전,2018-07-23,300000,0.0,300000,60,60,1,1,미국,미국,,미디어소프트,15세이상관람가,"전쟁,액션",스티븐 루크,"톰 베린저,스티븐 루크"
4039,비쎈,2020-02-20,300000,0.0,300000,60,60,1,1,중국,중국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,드라마,,
4039,사돈끼리 그거슨 아니지,2020-04-01,300000,0.0,300000,60,60,1,1,한국,한국,,(주)담화,청소년관람불가,성인물(에로),이동준,
4039,사촌동생들,2020-01-29,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동연,
4039,상사의 아내 무삭제판,2019-10-29,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",타다시 코마고메,
4039,샤론1.2.3.,2019-05-17,300000,0.0,300000,60,60,1,1,미국,미국,,(주)엔씨미디어,15세이상관람가,코미디,마크 브라운,
4039,섹시한 가정부,2020-04-01,300000,0.0,300000,60,60,1,1,한국,한국,,(주)담화,청소년관람불가,성인물(에로),이동준,
4039,섹시한형수,2020-03-31,300000,0.0,300000,60,60,1,1,한국,한국,그리드 필름,록엔터테인먼트(주),청소년관람불가,멜로/로맨스,이동준,
4039,스와핑 부부,2020-03-25,300000,0.0,300000,60,60,1,1,한국,한국,,(주)담화,청소년관람불가,성인물(에로),이동준,
4039,스크림: 킬링파티,2018-09-17,300000,0.0,300000,60,60,1,1,네덜란드,네덜란드,,미디어소프트,청소년관람불가,"공포(호러),스릴러",마르틴 하이네,캐롤리엔 스푸르
4039,쎈서,2019-08-29,300000,0.0,300000,60,60,1,1,러시아,러시아,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"액션,SF,스릴러",콘스탄틴 셸레토프,
4039,아내의알바,2019-10-17,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
4039,아포칼립스 로드,2018-08-09,300000,0.0,300000,60,60,1,1,미국,미국,,(주)픽쳐레스크,청소년관람불가,스릴러,브렛 벤트먼,"케이티 콜러,애슐린 맥에버스,란스 데로스산토스"
4039,암드,2019-04-26,300000,0.0,300000,60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"액션,스릴러",마리오 반 피블스,"마리오 반 피블스,윌리엄 피츠너,라이언 구즈만,컬럼버스 숏"
4039,어린고모 무삭제판,2019-10-29,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
4039,엑스터시 다이어리,2019-06-27,300000,0.0,300000,60,60,1,1,독일,독일,,찬란,청소년관람불가,드라마,로프 피터 칼,로프 피터 칼
4039,여배우: 섹스수업 무삭제판,2019-10-01,300000,0.0,300000,60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,"조완진,이채담"
4039,옆집아가씨 무삭제판,2019-08-01,300000,0.0,300000,60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,기타,신성진,
4039,왕가슴 제수씨,2020-04-08,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
4039,위로해준 시동생,2020-01-22,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",나기라 겐조,
4039,육덕녀의 고객관리,2020-04-28,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",나기라 겐조,
4039,음란한 과외,2020-04-22,300000,0.0,300000,60,60,1,1,한국,한국,,(주)담화,청소년관람불가,성인물(에로),이동준,
4039,음란한 모녀의 정사 무삭제판,2020-03-04,300000,0.0,300000,60,60,1,1,한국,한국,(주)담화,(주)담화,청소년관람불가,멜로/로맨스,정야광,
4039,음란한 모델 무삭제판,2018-11-02,300000,0.0,300000,60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,
4039,익스페트리어트,2019-10-01,300000,0.0,300000,60,60,1,1,미국,미국,,(주)엔씨미디어,15세이상관람가,스릴러,코너 알린,찰리 웨버
4039,자매의 정사,2020-01-29,300000,0.0,300000,60,60,1,1,한국,한국,그리드 필름,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",김진호,이은미
4039,작전명 아이다호,2019-08-22,300000,0.0,300000,60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,스릴러,범죄",에릭 콜리,"웨스 램지,캐스퍼 반 디엔,션 크리스찬"
4039,죽음을 부르는 밤,2018-09-19,300000,0.0,300000,60,60,1,1,미국,미국,,유니콘미디어(주),청소년관람불가,공포(호러),,
4039,친구아내는 육덕녀,2020-03-20,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",나기라 겐조,
4039,탐스런 옆집아내,2019-10-18,300000,0.0,300000,60,60,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동연,
4039,택배기사의 참교육,2020-01-29,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",,
4039,테이크 다운,2019-07-25,300000,0.0,300000,60,60,1,1,영국,영국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,액션,데이빗 뉴튼,
4039,파이널 샷,2019-08-09,300000,0.0,300000,60,60,1,1,미국,미국,,(주)엔씨미디어,15세이상관람가,"액션,스릴러",티모시 우드워드 주니어,"조니 메스너,척 리델,대니 트레조"
4039,팔려버린 아내,2020-01-13,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",사다오카 사다오,
4039,핌트,2019-05-29,300000,0.0,300000,60,60,1,1,호주,호주,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"범죄,스릴러",,베네딕트 사무엘
4039,할로우 포인트,2019-12-19,300000,0.0,300000,60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,15세이상관람가,"액션,범죄",다니엘 지릴리,"루크 고스,제이 모어"
4039,핫 룸메이트,2020-02-13,300000,0.0,300000,60,60,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,코미디,,
4039,화끈한 홈서비스 무삭제판,2018-08-17,300000,0.0,300000,60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,
4039,흠뻑젖은 사모님,2020-04-28,300000,0.0,300000,60,60,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",사다오카 사다오,
4160,섹스하기 좋은 날 무삭제,2019-03-12,177000,0.0,177000,58,58,20,20,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,"박주빈,도모세"
4230,나이트 쉬프트,2018-11-29,270000,0.0,270000,54,54,1,1,아일랜드,아일랜드,,(주)나우콘텐츠,청소년관람불가,"공포(호러),스릴러",스티븐 홀,
4230,네베스타: 유령신부,2018-06-28,270000,0.0,270000,54,54,1,1,러시아,러시아,,(주)나우콘텐츠,15세이상관람가,"공포(호러),스릴러",스브야토슬라브 포드가에브스키,"비체슬라프 체푸르첸코,이고르 크리프노프"
4230,더 디너,2019-08-01,378000,0.0,378000,54,130,1,7,미국,미국,,그린나래미디어(주),15세이상관람가,"드라마,미스터리,스릴러",오렌 무버만,"리차드 기어,로라 린니,스티브 쿠건,레베카 홀,클로에 세비니"
4230,더 딥 스카이,2018-09-12,270000,0.0,270000,54,54,1,1,미국,미국,,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",프레이저 브래드쇼,"루이제 하임,사라 로즈 버틀러"
4230,상간녀 살인사건,2019-07-23,270000,0.0,270000,54,54,1,1,스페인,스페인,,(주)엘케이픽쳐스,청소년관람불가,스릴러,빅토르 가르시아,"클레어 폴라니,제이크 아벨,타이터스 웰리버"
4230,여동생,2018-08-09,270000,0.0,270000,54,54,1,1,스페인,스페인,,(주)엘케이픽쳐스,청소년관람불가,"스릴러,드라마,멜로/로맨스",페드로 아길레라,이바나 바쿠에로
4230,이상한 게임,2019-06-09,324000,0.0,324000,54,54,1,1,한국,한국,디자인 콘텐츠,디자인 콘텐츠,15세이상관람가,"미스터리,스릴러",신재천,"공호석,이환,안여진,장희웅"
4230,저주의 시작,2018-06-07,270000,0.0,270000,54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"스릴러,드라마",제이 알라이모,시에나 길로리
4230,최후의 전투: 중동 전쟁,2019-07-19,270000,0.0,270000,54,54,1,1,이란,이란,,(주)소나무픽쳐스,15세이상관람가,"액션,드라마",바람 타바콜리,
4230,카나리해,2019-08-07,270000,0.0,270000,54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"공포(호러),SF,코미디",피터 스트레이,
4230,컨트롤 알트 딜리트,2018-09-13,270000,0.0,270000,54,54,1,1,미국,미국,,(주)티에스앤컴퍼니,15세이상관람가,"드라마,스릴러",제임스 B. 콕스,애덤 샤피로
4230,쿵푸몬스터: 무림괴수전,2019-07-25,229000,0.0,229000,54,54,5,24,중국,중국,,위드 라이언 픽쳐스,12세이상관람가,"코미디,판타지",유위강,"고천락,주동우"
4279,나의 한국어 선생님,2019-05-21,442400,0.0,442400,52,52,1,8,일본,일본,,(주)미디어캐슬,12세이상관람가,"멜로/로맨스,코미디",아사하라 유조,"예성,사사키 노조미"
4279,음란주택:노예가 된 아내,2020-02-06,344000,0.0,344000,52,52,19,20,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,드라마,한동호,민도윤
4304,가슴 큰 가인,2020-05-15,342000,0.0,342000,51,51,20,20,한국,한국,,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
4304,가슴 큰 초희,2020-05-12,347000,0.0,347000,51,51,20,20,한국,한국,,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
4304,가슴 큰 태희,2020-02-27,347000,0.0,347000,51,51,20,20,한국,한국,,케이엘 픽쳐스,청소년관람불가,멜로/로맨스,이동준,
4304,고골: 악령과의 전쟁,2019-10-17,220000,0.0,220000,51,51,5,24,러시아,러시아,,하드릴컴퍼니,15세이상관람가,"미스터리,판타지",예고르 바라노프,
4304,목공소에서 생긴 일,2020-03-06,342000,0.0,342000,51,51,20,20,한국,한국,오이픽쳐스,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,"안소희,민도윤"
4304,신천역 3번출구,2020-04-02,347000,0.0,347000,51,51,20,20,한국,한국,오이픽쳐스,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,"안소희,민도윤"
4304,아내를 빌려드립니다,2020-05-14,347000,0.0,347000,51,51,20,20,한국,한국,오이픽쳐스,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,김해일
4304,쿵푸 크로니클,2018-07-26,145000,0.0,145000,51,51,5,51,중국,중국,,(주)컨텐츠 빌리지,15세이상관람가,액션,마이위수,
4336,인 더 더스트,2019-10-04,50000,0.0,50000,50,50,1,1,프랑스,프랑스,,주식회사 씨네룩스,12세이상관람가,SF,다니엘 로비,"로맹 뒤리스,올가 쿠릴렌코"
4336,잠자는 숲 속의 미녀,2020-05-02,972000,0.0,972000,50,85,8,30,영국,영국,,에스디시코리아 주식회사,전체관람가,공연,마리우스 프티파,
4373,리플레이스,2018-11-15,400000,0.0,400000,49,49,5,7,미국,미국,,(주)컴퍼니엘,청소년관람불가,"공포(호러),스릴러",노버트 케일,
4373,아르코라이브 무용 히트 앤 런,2020-05-06,343000,0.0,343000,49,49,6,25,한국,한국,한국문화예술위원회,한국문화예술위원회,전체관람가,공연,,
4424,"불량가족, 행복의 맛",2018-09-13,288101,0.0,288101,47,47,4,23,일본,일본,,하준사,15세이상관람가,"드라마,코미디",유키히로 모리가키,"키시이 유키노,이와마츠 료"
4472,인크레더블 손오공,2019-07-18,45000,0.0,45000,45,45,5,45,중국,중국,,(주)케이알씨지,15세이상관람가,액션,임자총,
4472,테이크 미 홈,2019-06-16,192000,0.0,192000,45,45,1,10,한국,한국,바심미디어,바심미디어,전체관람가,다큐멘터리,이창준,"김니나,김다혜,김민수,김은희,최바울,최세미,이준마리,김정선,이용재,김초은,김평은,우선욱,진찬주,채은석,박상열,최완우,손나브렌트,서원태,하림,하림"
4500,데스트랩,2018-12-06,259000,0.0,259000,44,44,1,17,한국,한국,(주)영화맞춤제작소 영화공장,블리트필름,15세이상관람가,"스릴러,액션",오인천,"주민하,김준섭"
4529,걷기 좋은 날,2018-10-12,153500,0.0,153500,43,43,1,16,한국,한국,(주)웃기씨네,(주)웃기씨네,12세이상관람가,드라마,박용주,"권용직,김미애,김민혁,김기남,김우열,김우열,김현정,박용주,박주환,박지연,서수석,윤나리,정윤선,최대성,최대성,최영기,한지욱,박지연,김상원"
4634,당신이어서 고마워요,2019-05-08,134000,0.0,134000,39,39,5,19,일본,일본,,(주)인포투스,전체관람가,드라마,스즈키 코스케,"미즈노 구미,야마자키 하지메"
4634,애연,2018-06-28,39000,0.0,39000,39,39,5,39,한국,한국,(주)케이알씨지,(주)케이알씨지,15세이상관람가,멜로/로맨스,이숭환,"김가빈,김진수,오상윤,이수빈,이자은"
4634,유정 - 스며들다,2019-04-24,112000,0.0,112000,39,39,5,39,한국,한국,(주)노시스컴퍼니,(주)노시스컴퍼니,청소년관람불가,멜로/로맨스,"황일,황일","전광렬,정연주,김덕현,오원빈,공대유,이승연,김수응,이병준,심민,이재형,최종남,손지나"
4682,헌팅 오브 힐하우스,2019-09-05,190000,0.0,190000,37,37,5,28,미국,미국,,위드 라이언 픽쳐스,청소년관람불가,스릴러,다니엘 패런즈,"힐러리 더프,조나단 베넷"
4710,워 랜드,2018-08-28,36000,0.0,36000,36,36,5,36,크로아티아,크로아티아,,(주)케이알씨지,15세이상관람가,"판타지,전쟁,공포(호러)",크리스티얀 밀릭크,
4740,당대명포-의문의 주검,2018-07-05,36000,0.0,36000,35,35,6,35,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,스릴러",양동량,
4740,항마전: 황금룡의 부활,2018-08-23,188000,0.0,188000,35,35,1,6,중국,중국,,(주)박수엔터테인먼트,15세이상관람가,"액션,판타지,코미디,멜로/로맨스",왕정,장우기
4765,건양강호: 운뢰검법의 비밀,2018-12-13,34000,0.0,34000,34,34,5,34,중국,중국,,레이크엔터테인먼트,15세이상관람가,액션,장뢰,
4765,더 머니,2018-06-01,41000,0.0,41000,34,34,5,34,미국,미국,,(유)조이앤시네마,15세이상관람가,"코미디,드라마",,"빌리 버크,파커 포시,대니 글로버,데보라 앤 울"
4765,제한 구역,2018-05-31,41000,0.0,41000,34,34,5,34,브라질,브라질,,(주)케이알씨지,15세이상관람가,드라마,조세 조필리,
4765,지금 이순간,2019-12-12,34000,0.0,34000,34,34,5,34,한국,한국,㈜리필름,㈜리필름,12세이상관람가,드라마,이수성,"이원준,송민경,박종환,변준우,김윤지,유안,장우진,윤준호,문영동,유지용,김소율,정철승"
4789,깊은 관계,2018-06-21,33000,0.0,33000,33,33,5,33,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,멜로/로맨스",마이클 모한,"리지 캐플란,알리슨 브리"
4789,도묘필기3: 제국의 부활,2018-11-15,33000,0.0,33000,33,33,5,31,중국,중국,,(유)조이앤시네마,15세이상관람가,기타,나영창,
4789,초능력자 2018 : 염력,2018-06-14,33000,0.0,33000,33,33,5,33,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,SF",루이스 바론,
4789,혈랑: 붉은전사,2018-08-30,112000,0.0,112000,33,33,6,33,홍콩,홍콩,,(주)드림팩트엔터테인먼트,15세이상관람가,액션,프레드 완,
4825,도묘필기: 제국의 서막,2018-07-05,39000,0.0,39000,32,32,7,32,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,어드벤처,미스터리",나영창,
4825,드라큘라: 모로이의 전설,2019-05-23,32000,0.0,32000,32,32,5,32,러시아,러시아,,(주)키다리이엔티,15세이상관람가,"액션,판타지,공포(호러)",세르게이 기즈부르크,
4825,우드 쇼크,2018-08-02,32000,0.0,32000,32,32,5,32,미국,미국,,(유)조이앤시네마,15세이상관람가,"드라마,스릴러","케이트 멀리비,로라 멀리비",
4825,홍콩 마스터 어벤져,2018-11-15,32000,0.0,32000,32,35,5,32,중국,중국,,(유)조이앤시네마,15세이상관람가,"액션,SF",양중문,
4860,1944 대전투,2020-01-21,31000,0.0,31000,31,31,5,31,프랑스,프랑스,,(유)조이앤시네마,15세이상관람가,전쟁,데이빗 아부카야,
4860,경계인들,2018-10-12,228000,0.0,228000,31,31,1,7,한국,한국,라제떼,,12세이상관람가,드라마,"박소진,배세웅",
4860,고양이 닌자,2018-08-09,111000,0.0,111000,31,31,5,31,일본,일본,,제인앤유,12세이상관람가,"드라마,코미디",와타나베 타케시,"후나코시 에이이치로,에모토 아키라"
4860,로스트: 7 킬로미터,2019-08-08,31000,0.0,31000,31,31,5,31,스페인,스페인,,레이크엔터테인먼트,15세이상관람가,"어드벤처,드라마,스릴러",세르지오 그라시아노,
4860,상류클럽,2019-04-18,31000,0.0,31000,31,31,5,31,홍콩,홍콩,,(주)키다리이엔티,청소년관람불가,"드라마,멜로/로맨스",마이크로 챠우,
4860,엄마의 레시피,2018-06-07,117000,0.0,432000,31,76,5,31,일본,일본,,윤스,전체관람가,드라마,시라하 미츠히토,"카와이 미치코,후지모토 이즈미,키나미 하루카"
4860,종횡강호: 용유검의 전설,2019-07-04,31000,0.0,31000,31,31,5,31,중국,중국,,레이크엔터테인먼트,15세이상관람가,액션,허밍,
4860,천사의 시간,2018-06-21,105000,0.0,105000,31,31,5,31,한국,한국,스마일픽쳐스,스마일픽쳐스,12세이상관람가,"멜로/로맨스,드라마",진명,"칸,박하은,기주봉,임성민,이화영,이원하,민경진,강민석,김동진,김민규,김수민,김지용,김태영,박아영,박찬수,오유정,이민우,이수정,이승원,이아린,이연화,이윤서,이준혁,이창훈,임경빈,정길종,정종화,이동민,김민석"
4860,컨벤트,2019-07-25,41000,0.0,41000,31,31,5,31,영국,영국,,(주)이놀미디어,청소년관람불가,공포(호러),폴 하이엣,"한나 아터튼,클레어 히긴스,로지 데이"
4860,홀리 에어,2018-11-15,44000,0.0,44000,31,31,5,31,이스라엘,이스라엘,,(주)아이아스플러스,15세이상관람가,코미디,샤디 스로어,"사무엘 카더론,샤디 스로어,타릭 코프티,유서프 아부 와르다"
4895,그루지: 죽은 자의 저주,2018-08-09,98000,0.0,98000,30,30,5,30,말레이시아,말레이시아,,(주)드림팩트엔터테인먼트,15세이상관람가,"공포(호러),스릴러",돈 호에,
4895,노래방 : 화끈한 여자들 무삭제,2018-11-09,160000,0.0,160000,30,30,3,3,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,이채담
4895,도그 파운드,2018-07-06,60000,0.0,60000,30,30,1,1,프랑스,프랑스,,(주)엔케이컨텐츠,청소년관람불가,"범죄,스릴러,드라마",킴 차피론,애덤 버처
4895,호텔 타지마할,2018-07-05,55000,0.0,55000,30,30,5,30,호주,호주,,주식회사 풍경소리,15세이상관람가,"액션,범죄,스릴러",리엄 워싱턴,
4895,황제의 검신,2018-06-28,30000,0.0,30000,30,30,5,30,중국,중국,,(주)케이알씨지,15세이상관람가,액션,진진,
4895,후계자들,2020-04-23,41000,0.0,41000,30,30,5,30,미국,"미국,인도",,(주)아이아스플러스,15세이상관람가,액션,,브렌든 프레이저
4929,스페셜 스쿼드,2018-07-19,47000,0.0,47000,29,29,5,29,독일,독일,,주식회사 풍경소리,15세이상관람가,"액션,코미디",토르스텐 쿤스틀러,"틸 슈바이거,마티아스 슈바이그호퍼"
4929,야수대전,2019-12-05,29000,0.0,29000,29,29,5,29,홍콩,홍콩,,(유)조이앤시네마,15세이상관람가,액션,황송,
4929,어쌔신네이션,2018-11-06,29000,0.0,29000,29,29,4,29,미국,미국,,(주)케이알씨지,15세이상관람가,"코미디,범죄",브렛 사이먼,"브루스 윌리스,미샤 바튼,리스 톰슨"
4929,촉산 복마전,2018-10-02,53000,0.0,53000,29,29,5,29,중국,중국,,주식회사 풍경소리,12세이상관람가,"액션,판타지",주준봉,오탁희
4965,당대명포-고수의 부활,2018-07-12,28000,0.0,28000,28,28,5,28,중국,중국,,(주)케이알씨지,15세이상관람가,"액션,스릴러",양동량,
4965,당대명포-무림고수 대결전,2018-07-19,28000,0.0,28000,28,28,4,28,중국,중국,,(유)조이앤시네마,15세이상관람가,"액션,스릴러",양동량,
4965,라스트 미션,2018-05-30,32000,0.0,32000,28,28,5,28,미국,미국,,(유)조이앤시네마,15세이상관람가,드라마,조 마지오,데니스 파리나
4965,슈퍼히어로 스팍스,2018-07-22,28000,0.0,28000,28,28,4,28,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,스릴러",토드 버로우즈,"체이스 윌리엄슨,애슐리 벨,클랜시 브라운,제이크 부시"
4965,은밀한 유혹: 내가 잠든 동안에,2018-07-12,28000,0.0,28000,28,28,5,28,캐나다,캐나다,,(주)케이알씨지,15세이상관람가,드라마,제프리 St. 줄스,"제인 레비,저스틴 채트윈"
4965,철마류 2018,2018-07-12,28000,0.0,28000,28,28,5,28,홍콩,홍콩,,(주)케이알씨지,15세이상관람가,"액션,드라마",엽영건,
4993,글래디에이터: 바이킹과의 전쟁,2018-07-17,27000,0.0,27000,27,27,4,27,영국,영국,,(유)조이앤시네마,15세이상관람가,"액션,어드벤처,스릴러",크리스 크로우,
4993,금의위: 용태자의 난,2019-05-30,27000,0.0,27000,27,27,5,27,중국,중국,,레이크엔터테인먼트,15세이상관람가,액션,손전림,
4993,스텝 업: 비트 더 월드,2018-07-22,27000,0.0,27000,27,27,4,27,캐나다,캐나다,,(주)케이알씨지,12세이상관람가,드라마,로버트 애드튜이,
4993,신들의 제국,2018-07-22,27000,0.0,27000,27,27,4,27,영국,영국,,(주)케이알씨지,15세이상관람가,드라마,마이클 레드우드,
4993,아우슈비츠,2019-06-20,33000,0.0,33000,27,27,5,27,영국,영국,,주식회사 풍경소리,15세이상관람가,"전쟁,드라마",테리 리 코커,
4993,좋아하지도 않으면서,2018-07-12,49000,0.0,49000,27,27,5,27,일본,일본,,주식회사 풍경소리,청소년관람불가,멜로/로맨스,요시다 코타,
