Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
1387,만날때는 언제나 타인,,1390000,0,6858000,690,3414,1,21,미국,미국,,,,멜로/로맨스,리차드 퀴니,"커크 더글라스,킴 노박"
1388,검치호,2024-03-28 00:00:00,3297500,0,3297500,689,689,5,86,한국,한국,바투 필름,"(주)드림팩트엔터테인먼트,(주)빅브라더스",15세이상관람가,"액션,스릴러",이강욱,"왕호,박지희"
1389,그렇게 아버지가 된다,2013-12-19 00:00:00,6916500,0,979434062,688,128639,9,66,일본,일본,,(주)티캐스트콘텐츠허브,전체관람가,"드라마,가족",고레에다 히로카즈,"후쿠야마 마사하루,오노 마치코,릴리 프랭키,마키 요코"
1390,괴짜들의 로맨스,2021-11-17 00:00:00,3435000,0,56521890,687,9137,1,7,대만,대만,,메가박스중앙(주),12세이상관람가,"멜로/로맨스,드라마",,"임백굉,사흔영"
1390,소울,2021-01-20 00:00:00,7500300,0,19042415480,687,2048915,6,33,미국,미국,"월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오",월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,피트 닥터,"제이미 폭스,티나 페이"
1390,잔 뒤 바리,2024-04-03 00:00:00,6138030,0,6138030,687,687,18,127,프랑스,프랑스,,"(주)태양미디어그룹,(주)라이크콘텐츠",15세이상관람가,드라마,마이웬 르 베스코,"조니 뎁,마이웬 르 베스코"
1393,칼 타고,,1372000,0,4767000,686,2381,1,16,이탈리아,"이탈리아,프랑스",,,,"드라마,액션,어드벤처",카르미네 갈로네,"피에르 브라소,안느 헤이우드"
1394,사랑의 매혹,,1375000,0,3406000,685,1362,1,30,미국,미국,,,,멜로/로맨스,스탠리 도넌,"래리 파크스,엘리자베스 테일러"
1394,해적,,1370000,0,1540000,685,770,1,26,미국,미국,,,,드라마,빈센트 미넬리,"주디 갈란드,진 켈리"
1396,레드 로켓,2022-03-12 00:00:00,7372100,0,17342100,684,1713,15,94,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,코미디",션 베이커,사이먼 렉스
1396,잠입,,8256000,0,8256000,684,684,1,4,덴마크,덴마크,,,,다큐멘터리,매즈 브루거,
1398,증인,2019-02-13 00:00:00,5021000,0,20489940331,683,2535695,1,7,한국,한국,"(주)무비락,(주)도서관옆스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,이한,"정우성,김향기,이규형,염혜란,장영남,정원중,김종수,박근형,송윤아,이준혁,이레,김승욱,오재세,이채은,이서준,이서환,강민지,강지현,박세정,권혁준,김경훈,박재환,박주은,박준호,박찬영,송우용,김미진,안성봉,신치영,신혜정,김범석,오창경,김소연,김수경,이준형,장효석,김정연,김호연,조성재,김홍식,최은영,최종률,정도원,정명훈,조한나,이승헌,강은수,고민지,곽나현,권정은,김규인,김난영,표예리,김바비,이동훈,김학선,이영아,김승윤,이민정,조복휘,김인규,김준원,정승욱,도현,김형묵,정영록,남혜진,김태현,정우성,문승배,정경현,이은샘,채치웅,윤정환,박미정,이종익,최문익,심은정,이석환,박윤근,박은우,엄주원,박창화,엄혜란,배내희,손제형,추귀정,염지영,장부익,장선아,서광재,한윤지,한재경,이슬이"
1399,The CMR2022 강대규의 큐레이션 1,,4767000,0,4767000,681,681,2,8,한국,한국,,,,기타,,
1400,가스등,,1479000,0,11477000,680,5219,1,41,미국,미국,,,,"스릴러,드라마",조지 쿠커,"찰스 보이어,잉그리드 버그만,조셉 코튼"
1400,십자포화,,1421000,0,5713000,680,2788,2,39,미국,미국,,,,"범죄,드라마",에드워드 디미트릭,"로버트 영,로버트 미첨"
1402,하이큐!! 승자와 패자,2016-12-28 00:00:00,6717997,0,392982997,678,54757,4,28,일본,일본,,"(주)이수C&E,(주)팝엔터테인먼트",12세이상관람가,애니메이션,미츠나카 스스무,
1403,플립,2017-07-12 00:00:00,7703500,0,2862552130,675,359530,11,77,미국,미국,,(주)팝엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",롭 라이너,"매들린 캐롤,캘런 맥오리피"
1404,일 부코,2024-01-24 00:00:00,5789445,0,6603445,674,788,10,113,이탈리아,"이탈리아,독일,프랑스",,그린나래미디어(주),전체관람가,드라마,미켈란젤로 프라마르티노,
1405,매복,2023-01-12 00:00:00,3675000,0,3675000,673,673,21,38,미국,미국,,(주)케이티알파,15세이상관람가,"액션,드라마,전쟁",피에르 모렐,
1406,아일라,2018-06-21 00:00:00,3527000,0,336162900,671,44516,1,18,터키,터키,,(주)영화사 빅,15세이상관람가,"드라마,전쟁",칸 울카이,"김설,이스마일 하지오글루"
1406,행복에 젖은 아가씨,,1341000,0,4986000,671,2434,1,16,미국,미국,,,,"드라마,멜로/로맨스",조세프 페브니,"제임스 가너,나탈리 우드"
1408,본 투 비 블루,2016-06-09 00:00:00,6190000,0,777277624,670,95292,2,36,캐나다,"캐나다,영국,미국",,그린나래미디어(주),청소년관람불가,드라마,로버트 뷔드로,"에단 호크,카르멘 에조고"
1408,암행어사 박문수,,1340000,0,6360000,670,2937,1,31,한국,한국,동보영화사,,,사극,이규웅,"김진규,김지미,조미령"
1410,옐라,,5923900,0,16475500,669,1956,8,67,독일,독일,,M&M 인터내셔널,,"멜로/로맨스,스릴러",크리스티안 펫졸드,"니나 호스,데비드 스트리에소브"
1411,오명,,2386000,0,35803100,667,7621,1,29,미국,미국,,,,"멜로/로맨스,스릴러",알프레드 히치콕,"캐리 그랜트,잉그리드 버그만"
1411,의적 일지매,,1385500,0,8180500,667,4030,1,31,한국,한국,,,,드라마,장일호,"최은희,김석훈"
1413,시민 케인,,1399000,0,13928000,665,5411,1,30,미국,미국,,,,"드라마,미스터리",오손 웰즈,"오손 웰즈,도로시 코밍고어,조셉 코튼"
1414,유리씨즈,1975-12-27 00:00:00,1506000,0,28223000,664,14294,1,34,이탈리아,이탈리아,,,,"사극,액션,어드벤처,판타지",마리오 카메리니,"실바나 망가노,커크 더글라스,안소니 퀸"
1414,하오의 결투,,1451000,0,6686500,664,3248,1,21,미국,미국,,,,"서부극(웨스턴),멜로/로맨스",샘 페킨파,랜돌프 스콧
1416,밀회,,1644000,0,11477000,662,5470,1,27,영국,영국,,,,"멜로/로맨스,드라마",데이빗 린,"셀리아 존슨,트레버 하워드"
1416,백만장자와 결혼하는 법,,1399000,0,8854500,662,4310,1,22,미국,미국,,,12세관람가,"코미디,멜로/로맨스",진 네글레스코,"마릴린 몬로,베티 그레블,로렌 바콜"
1416,부적: 남의 운을 빼앗는 자,2022-09-07 00:00:00,5321500,0,5321500,662,662,6,46,한국,한국,머지션스토어,(주)트리플픽쳐스,12세이상관람가,"액션,드라마",김세성,"주영호,권해성,천지유,이용헌,김시아,권회수,김신덕,최준하"
1419,비커밍 제인,2007-10-11 00:00:00,6600000,0,1410170100,660,217749,1,3,미국,미국,콜럼비아 픽쳐스 코포레이션,"(주)팝엔터테인먼트,CJ ENM",12세이상관람가,"드라마,멜로/로맨스",줄리언 재롤드,"앤 해서웨이,제임스 맥어보이"
1419,소돔과 고모라,1974-04-25 00:00:00,1325000,0,11377500,660,5719,1,16,미국,"미국,이탈리아,프랑스",,,,"드라마,어드벤처,사극",로버트 알드리치,"스튜어트 그랜저,피어 안젤리,아누크 에메"
1419,히즈 아웃 데어,2022-08-18 00:00:00,3300000,0,3300000,660,660,20,33,미국,미국,,(주)스튜디오디에이치엘,15세이상관람가,공포(호러),퀸 래셔,"이본 스트라호프스키,애비게일 프니오브스키"
1422,가디언즈 오브 갤럭시,2014-07-31 00:00:00,6488400,0,11399683084,658,1345257,1,26,미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"액션,어드벤처,SF",제임스 건,"크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼"
1422,탑 햇,,1326000,0,4708000,658,2169,1,24,미국,미국,,,,"코미디,멜로/로맨스,뮤지컬",마크 샌드리히,"프레드 아스테어,진저 로저스,에드워드 에버렛 홀튼"
1424,록허드슨의 벵갈연대,,1314000,0,1314000,657,657,1,15,미국,미국,,,,"어드벤처,전쟁",라슬로 베네덱,록 허드슨
1424,"미안해요, 리키",2019-12-19 00:00:00,5905400,0,295767980,657,37299,8,58,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,켄 로치,"크리스 히친,데비 허니우드,데이브 터너"
1426,킹덤 1,1997-12-13 00:00:00,10444000,0,10444000,656,656,4,35,덴마크,덴마크,,(주)엣나인필름,18세 미만인 자는 관람할 수 없는 등급,"공포(호러),미스터리,코미디","라스 폰 트리에,모르텐 아른프레드",홀저 주울 한센
1427,슬픔은 그대 가슴에,1999-05-08 00:00:00,1390000,0,25552500,654,12589,1,27,미국,미국,유니버셜 픽쳐스,,12세관람가,"드라마,가족",더글라스 서크,라나 터너
1428,게리 쿠퍼의 재회,,1309000,0,7731000,652,3661,1,24,미국,미국,,,,코미디,프랭크 카프라,"게리 쿠퍼,바바라 스탠윅"
1429,형제는 용감하였다,,1317000,0,10396000,651,5168,1,31,미국,미국,,,,"멜로/로맨스,드라마",리처드 소프,"로버트 테일러,앤 블리스"
1430,초원의 빛,1972-03-18 00:00:00,1340000,0,40746500,650,20037,1,28,미국,미국,워너 브러더스 픽쳐스,,,"멜로/로맨스,드라마",엘리아 카잔,"워렌 비티,나탈리 우드"
1431,마인드 유니버스,2023-09-20 00:00:00,5530000,0,5530000,648,648,12,106,한국,한국,"굿인스토리,(주)인벤트스톤",영화사빅,12세이상관람가,"SF,멜로/로맨스,가족",김진무,"이기혁,윤소희,김예랑,김형석,이주실"
1431,왕과 나,,1342000,0,12129000,648,5693,1,28,미국,미국,투엔티쓰 센츄리-폭스 필름 코퍼레이션,,,"뮤지컬,코미디,가족,멜로/로맨스",월터 랭,"율 브린너,데보라 카"
1433,이브의 모든 것,,1334000,0,10300000,645,4695,1,34,미국,미국,,,,드라마,,
1434,캡틴 아메리카: 시빌 워,2016-04-27 00:00:00,6784200,0,72686676527,644,8678761,2,31,미국,미국,,"월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아(주)",12세이상관람가,"액션,SF,스릴러","안소니 루소,조 루소","크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,세바스찬 스탠,안소니 마키,돈 치들,제레미 레너,톰 홀랜드"
1435,젊은이의 양지,1972-10-28 00:00:00,1333000,0,23010000,642,10786,1,17,미국,미국,파라마운트 픽쳐스,,15세이상관람가,"드라마,액션,멜로/로맨스",조지 스티븐스,"엘리자베스 테일러,몽고메리 클리프트"
1435,킹덤: 엑소더스,,11135500,0,11135500,642,642,4,45,덴마크,덴마크,,(주)엣나인필름,,"공포(호러),스릴러",라스 폰 트리에,"보딜 요르겐센,미카엘 페르스브란트,라스 믹켈슨,니콜라스 브로,튜바 노보트니,니꼴라이 리 카스"
1437,황금의 검,,1282000,0,1282000,641,641,1,23,미국,미국,,,,"액션,어드벤처",나단 주런,"록 허드슨,파이퍼 로리"
1438,미스테리 트레인,,6037000,0,13621500,640,1618,1,34,일본,"일본,미국",,(주)영화사 안다미로,15세이상관람가,드라마,짐 자무시,"나가세 마사토시,쿠도 유키"
1438,킹 오브 프리즘 (바이 프리티 리듬),2016-08-11 00:00:00,5524827,0,1016863477,640,122504,4,35,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,우치다 유우마
1440,야성녀,,1278000,0,4773000,639,2375,1,17,미국,미국,이십세기폭스필름코퍼레이션,,,"액션,어드벤처",헨리 킹,
1441,스톤 부인의 로마의 봄,,1276000,0,10211000,638,4723,1,16,미국,"미국,영국",,,,드라마,호세 쿠인테로,"워렌 비티,비비안 리"
1441,스펠바운드,,1201000,0,3412000,638,1644,1,16,미국,미국,,,,"미스터리,드라마,멜로/로맨스,스릴러,기타",알프레드 히치콕,"잉그리드 버그만,그레고리 펙"
1441,인연을 긋다,2022-05-26 00:00:00,1902500,0,3645000,638,831,11,144,한국,한국,(주)해오름이앤티,시네마 뉴원,12세이상관람가,드라마,이정섭,"김지영,조은숙,정영숙,정의갑,양재원,권남희,진모,안민영,윤미하,김효은,손수아,김판겸,송본근,박현수,박부건,이윤영,윤석배,손희태,박성호,정성미,강민경"
1444,교수목,,1289000,0,11973000,637,5950,1,22,미국,미국,워너 브러더스 픽쳐스,,,"드라마,멜로/로맨스,서부극(웨스턴)","칼 말든,델머 데이비스","게리 쿠퍼,마리아 쉘,칼 말든"
1445,더 파더,2021-04-07 00:00:00,4623500,0,408337000,636,48637,2,11,영국,영국,,판씨네마(주),12세이상관람가,드라마,플로리안 젤러,"안소니 홉킨스,올리비아 콜맨,마크 게티스,올리비아 윌리엄스,이모겐 푸츠,루퍼스 스웰"
1446,종각,,1266000,0,4311000,633,2153,1,33,한국,한국,,,,드라마,양주남,"허장강,장민호"
1447,대해적,,1391000,0,14248000,632,6749,1,15,미국,미국,,,,"어드벤처,액션",앤소니 퀸,"율 브린너,찰톤 헤스톤"
1447,영 앳 하트,,1269000,0,11348000,632,5440,1,25,미국,미국,,,,"드라마,뮤지컬,멜로/로맨스",고든 더글라스,"도리스 데이,프랭크 시내트라"
1449,업,2009-07-29 00:00:00,6931300,0,7551523400,631,1033657,5,30,미국,미국,"월트 디즈니 픽쳐스,픽사 애니메이션 스튜디오",한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,코미디,어드벤처,가족","피트 닥터,밥 피터슨","에드워드 애스너,밥 피터슨,이순재"
1450,달콤 쌉사름한 초콜릿,,19418300,0,19418300,629,629,17,92,영국,영국,,,,공연,,
1450,류이치 사카모토: 코다,2018-06-14 00:00:00,6691260,0,129745660,629,14960,3,25,일본,일본,,주식회사 씨네룩스,전체관람가,다큐멘터리,스티븐 쉬블,사카모토 류이치
1452,남태평양 목선작전,,1256000,0,1926000,628,1111,1,20,미국,미국,,,,"코미디,드라마,전쟁",리차드 머피,잭 레먼
1453,가디언즈 오브 갤럭시 VOL. 2,2017-05-03 00:00:00,5985900,0,23461577086,626,2736686,1,22,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,SF",제임스 건,"크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼"
1454,에메랄드,,1250000,0,6896000,625,2933,1,22,미국,미국,,,,"드라마,어드벤처",앤드로 마톤,"스튜어트 그랜저,그레이스 켈리"
1454,호두까기 인형,,18043300,0,18043300,625,625,10,56,영국,영국,,,,공연,,
1456,술과 장미의 나날,,1248000,0,2946000,624,1468,1,16,미국,미국,,,,기타,블레이크 에드워즈,
1456,케인호의 반란,,1273000,0,10234000,624,5133,1,27,미국,미국,,,,"드라마,전쟁",,
1458,고엽,,1246000,0,1246000,623,623,1,15,독일,독일,,,,드라마,울프강 스타우트,"마리아 쉘,라프 발로네"
1459,존 웨인의 진주만,,1407000,0,10126000,622,4745,1,33,미국,미국,,,,"전쟁,드라마",조지 와그너,"존 웨인,패트리샤 닐"
1460,빌리 아일리시: 라이브 앳 디 오투 (확장판),2023-01-27 00:00:00,15497500,0,15497500,620,620,33,33,미국,미국,,씨제이포디플렉스 주식회사,12세이상관람가,공연,,
1461,극장판 겁쟁이 페달,2023-02-01 00:00:00,4632297,0,4632297,618,618,5,109,일본,일본,,(주)미디어캐슬,전체관람가,드라마,미키 코이치로,"이토 켄타로,하시모토 칸나,류세이 료"
1461,오데트,,4391000,0,4391000,618,618,1,7,덴마크,덴마크,,,,드라마,칼 테오도르 드레이어,"한네 아그슨,에밀 하스 크리스텐센,프레벤 레어도르프 라이"
1461,존 휴스턴 회고전-미스터 앨리슨,,1341000,0,5148000,618,2428,1,18,미국,미국,,,,"액션,드라마,어드벤처",존 휴스턴,"데보라 카,로버트 미첨"
1461,환타지아2000,2000-08-05 00:00:00,6180000,0,14904500,618,1549,3,3,미국,미국,월트 디즈니 픽쳐스,,전체관람가,"애니메이션,뮤지컬","제임스 알거,헨델 부토이,에릭 골드버그,괴탄 브릿지,폴 브릿지","스티브 마틴,베트 미들러"
1465,카모메 식당,2007-08-02 00:00:00,6303900,0,48524900,617,7067,9,83,일본,일본,,"(주)엔케이컨텐츠,스폰지",전체관람가,드라마,오기가미 나오코,"코바야시 사토미,카타기리 하이리"
1466,존 윅 - 리로드,2017-02-22 00:00:00,3716394,0,2235423495,615,280069,18,103,미국,미국,,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",청소년관람불가,"액션,범죄,스릴러",채드 스타헬스키,"키아누 리브스,이안 맥쉐인,루비 로즈,브리짓 모나핸,피터 스토메어,존 레귀자모,로렌스 피쉬번,데이비드 패트릭 켈리,커먼,랜스 레딕,리카르도 스카마르치오"
1467,대함정,,1226000,0,3642000,613,1816,1,18,프랑스,"프랑스,이탈리아",,,,"액션,어드벤처",안드레 헌벨,"장 마레,다니 로뱅"
1467,명량,2014-07-30 00:00:00,4661500,0,135762080310,613,17616299,2,9,한국,한국,(주)빅스톤픽쳐스,(주)씨제이이엔엠,15세이상관람가,"사극,액션",김한민,"최민식,류승룡,조진웅,김명곤,진구,이정현,권율,노민우,이승준,오타니 료헤이,박보검,박원우,서성광,오명훈,유명환,윤희경,이윤기,정수남,정순태,정의석,김원해,이해영,장준녕,김길동,김강일,강태영,한상대,김동원,김민석,김민식,김재철,김준형,김현중,박선용,박노식,최덕문,조복래,문영동,이주실,주석태,이성우,고경표,김태훈,한이진,신유람,송대중,정원준,정순태"
1469,펨므,,6110500,0,6110500,612,612,3,5,영국,영국,,,청소년관람불가,스릴러,,
1470,데스티네이션 도쿄,,1227000,0,4440000,611,2215,1,22,미국,미국,,,,"어드벤처,전쟁,SF",델머 데이비스,"캐리 그랜트,존 가필드"
1470,르네에게,2023-12-27 00:00:00,5308939,0,5308939,611,611,13,94,한국,한국,(주)허그아이엔티엘,"(주)드림팩트엔터테인먼트,(주)빅브라더스",12세이상관람가,드라마,강승원,"오정훈,주인영"
1470,장희빈,,1282000,0,14997000,611,7456,1,18,한국,한국,화성영화,,,사극,정창화,"김진규,김지미,주증녀"
1473,파수꾼,2011-03-03 00:00:00,10225000,0,218866400,610,27216,2,30,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
1474,신입사원: 더 무비,2023-08-03 00:00:00,4999000,0,4999000,608,608,1,17,한국,한국,청년필름(주),(주)나인플래너스,15세이상관람가,멜로/로맨스,김조광수,"권혁,문지용,김태영,남규희,백지혜"
1475,통영에서의 하루,2022-11-24 00:00:00,5502700,0,5502700,606,606,9,66,한국,한국,"(주)삼이공,(주)토리엔터테인먼트,투영필름",주식회사 블루필름웍스,12세이상관람가,드라마,한경탁,"유인영,이미도,조수빈,박정철,신현탁,최윤화"
1476,스트레이트 스토리,2001-11-30 00:00:00,5087056,0,6093056,605,894,6,106,프랑스,프랑스,,"주식회사 블루필름웍스,(주)버킷스튜디오",전체관람가,드라마,데이빗 린치,"씨씨 스페이식,리차드 판스워드"
1477,그날이 오면,,1292000,0,15169000,603,7036,1,23,미국,미국,,,,"드라마,SF",스탠리 크래이머,"그레고리 펙,에바 가드너"
1477,애니멀 킹덤,,5356000,0,5356000,603,603,1,5,프랑스,프랑스,,(주)스튜디오디에이치엘,15세이상관람가,"판타지,스릴러",,
1479,투우사와 숙녀,,1202000,0,3587000,601,1602,1,16,미국,미국,,,,드라마,버드 보에티처,"조이 페이지,길버트 롤랜드"
1480,K스쿨,2024-02-21 00:00:00,5673900,0,5673900,599,599,19,92,한국,한국,강 컨텐츠,강 컨텐츠,전체관람가,"드라마,뮤지컬",박미경,"남다원,이영준,양예나,정세민,전민기,구슬이,김소현,강세희,박도연,김도현,권혁준,나경민,권혜영"
1480,마타하리,,1420000,0,6727000,599,3155,1,18,미국,미국,,,,드라마,조지 피츠모리스,"그레타 가르보,라이오넬 배리모어"
1480,현기증,,1199000,0,73834642,599,13010,1,15,미국,미국,,(주)영화사 안다미로,15세이상관람가,"스릴러,범죄",알프레드 히치콕,"킴 노박,제임스 스튜어트,바바라 벨 게디스"
1483,희망의 요소,2022-12-29 00:00:00,4792000,0,4792000,598,598,6,103,한국,한국,화목한영화사,필름다빈,12세이상관람가,멜로/로맨스,이원영,"이승훈,김명준,박서은,임영우,임정은,이원영"
1484,분홍신,,1192000,0,9395000,596,4149,1,21,영국,영국,,,,드라마,마이클 파웰,"안톤 월브룩,마리우스 고링,모이라 시어러"
1484,영국 로열 발레: 다이아몬드 기념 공연,,18483600,0,18483600,596,596,19,89,영국,영국,,,,공연,,
1484,지난 여름 갑자기,,1225000,0,17187000,596,8028,1,22,미국,미국,,,,드라마,조셉 L. 맨키위즈,"엘리자베스 테일러,캐서린 헵번,몽고메리 클리프트"
1487,영호작전,,1200000,0,3608000,595,1799,1,20,미국,미국,RKO 라디오 픽쳐스,,,"드라마,전쟁",테이 가넷,"로버트 미첨,앤 블리스"
1488,"장화, 홍련",2003-06-13 00:00:00,4583000,0,28985000,594,3363,1,30,한국,한국,"(주)마술피리,(주)영화사봄",영화사청어람(주),12세관람가,공포(호러),김지운,"임수정,문근영,염정아,김갑수,이영실,김송이,이대연,박미현,우기홍,이승비,원애리"
1488,해녀,,1292000,0,6361000,594,2835,1,33,미국,미국,이십세기폭스필름코퍼레이션,,,"멜로/로맨스,어드벤처",진 네글레스코,"앨런 래드,클리프톤 웹,소피아 로렌"
1490,미나리,2021-03-03 00:00:00,2933000,0,10214735650,593,1134793,1,37,미국,미국,,판씨네마(주),12세이상관람가,드라마,정이삭,"스티븐 연,한예리,윤여정,앨런 김,노엘 조,윌 패튼"
1491,내 모든 것을 다주어도,1977-01-01 00:00:00,1189000,0,3673000,592,1834,1,16,미국,미국,,,전체관람가,"가족,드라마",알렌 라이즈너,"카메론 미첼,글리니스 존스"
1491,너의 시선이 머무는 곳에,2023-09-06 00:00:00,8877000,0,8877000,592,592,14,125,한국,한국,"(주)더블유스토리,주식회사 에너제딕컴퍼니",씨제이 씨지브이(CJ CGV)(주),12세이상관람가,"드라마,멜로/로맨스",황다슬,"한기찬,장의수,최연청,전재영"
1491,"칼라스-파리, 1958",,16023500,0,16023500,592,592,10,56,프랑스,프랑스,,(주)케빈앤컴퍼니,,공연,톰 볼프,마리아 칼라스
1494,아라비안 나이트,,1226000,0,5869000,590,2927,1,19,미국,미국,,,,"액션,어드벤처",존 로린즈,"사부,존 홀"
1494,애인과 정부,,1180000,0,1786000,590,893,1,18,미국,미국,,,,"드라마,멜로/로맨스",리차드 브룩스,"폴 뉴먼,제랄딘 페이지,셜리 나이트"
1494,열망,,5542700,0,17073300,590,1907,8,62,독일,독일,,M&M 인터내셔널,,드라마,크리스티안 펫졸드,"벤노 퓨어만,니나 호스"
1497,분노,2017-03-30 00:00:00,4105927,0,245339984,589,30393,5,121,일본,일본,,플러스엠 엔터테인먼트,청소년관람불가,스릴러,이상일,"와타나베 켄,모리야마 미라이,마츠야마 켄이치,히로세 스즈,미야자키 아오이,츠마부키 사토시,미우라 타카히로,타카하타 미츠키,이케와키 치즈루,하라 히데코"
1497,크리스마스 선물,,1041000,0,1041000,589,589,2,11,스웨덴,스웨덴,,,,"코미디,드라마,가족",하네스 홀름,
1499,디자이닝 우먼,,1174000,0,5621000,587,2808,1,16,미국,미국,메트로-골드윈-마이어,,,"코미디,멜로/로맨스",빈센트 미넬리,"그레고리 펙,로렌 바콜,돌로레스 그레이"
1499,전장이여 영원히,,1084000,0,5286000,587,2688,1,22,미국,미국,,,,"드라마,전쟁",필 칼슨,"제프리 헌터,데이비드 잰슨"
1501,빅 트레일,,1180000,0,3499000,585,1358,1,12,미국,미국,,,,"서부극(웨스턴),멜로/로맨스","라울 월쉬,루이스 R. 로플러",존 웨인
1501,애니씽 고즈: 라이브 인 런던,2023-03-08 00:00:00,10376500,0,10376500,585,585,17,139,영국,영국,,(주)위즈온센,12세이상관람가,"뮤지컬,코미디,멜로/로맨스,공연",,
1501,쾌걸 조로,,1237000,0,9515000,585,4731,1,26,미국,미국,,,,,,"타이론 파워,린다 다넬"
1501,프라하 블타바 강변 콘서트,,13762200,0,13762200,585,585,15,62,독일,독일,,,,공연,세묜 비치코프,
1505,7년만의 외출,,1314000,0,15623500,584,7481,1,26,미국,미국,이십세기폭스필름코퍼레이션,,,코미디,빌리 와일더,"톰 이웰,마릴린 몬로"
1505,표류도,1960-12-17 00:00:00,1190000,0,2999000,584,1431,1,26,한국,한국,,,,멜로/로맨스,권영순,"문정숙,김진규"
1507,뜨거운 양철 지붕 위의 고양이,,1230000,0,22268000,582,10103,1,24,미국,미국,,,,드라마,리차드 브룩스,"엘리자베스 테일러,폴 뉴먼,벌 아이비스"
1508,보이 프롬 헤븐,,1485000,0,1485000,581,581,2,13,스웨덴,"스웨덴,프랑스,핀란드,덴마크",,,,"드라마,스릴러",타릭 살레,
1508,안개속에 가버린 사랑,,1236000,0,1236000,581,581,2,18,한국,한국,동남아영화공사,,15세이상관람가,드라마,변장호,"김지미,오영일"
1510,잔다르크,,1156000,0,10947000,578,5461,1,26,미국,미국,,,,드라마,빅터 플레밍,잉그리드 버그만
1511,왕자와 무희,,1256000,0,10331000,577,4953,1,22,미국,"미국,영국",워너 브러더스 픽쳐스,,,"코미디,드라마",로렌스 올리비에,"리차드 와티스,데이빗 혼,제레미 스펜서,시빌 손다이크,로렌스 올리비에,마릴린 몬로"
1511,자랑과 정열,,1154000,0,13347000,577,6300,1,22,미국,미국,,,,"액션,드라마,어드벤처",스탠리 크래이머,"캐리 그랜트,프랭크 시내트라"
1513,공작새,,4593000,0,4593000,576,576,2,12,한국,한국,,(주)영화사 그램,,드라마,변성빈,김우겸
1513,세계를 그대 품안에,,1152000,0,25857000,576,12791,1,21,미국,미국,,,,"액션,어드벤처",라울 월쉬,"앤 블리스,그레고리 펙"
1513,킹 오브 킬러스,2023-10-12 00:00:00,3636000,0,3636000,576,576,30,45,미국,미국,,주식회사 풍경소리,청소년관람불가,"액션,스릴러",,
1516,북을 울려라,,1153000,0,5224000,574,2608,1,16,미국,미국,,,12세관람가,"액션,서부극(웨스턴)",라울 월쉬,"게리 쿠퍼,마리 앨든"
1517,비브르 사 비,1997-05-03 00:00:00,5061000,0,33458000,573,4235,4,86,프랑스,프랑스,,"알토미디어(주),㈜영화사 백두대간","연소자관람불가,15세이상관람가",드라마,장 뤽 고다르,"안나 카리나,사디 레보트,안드레 S. 라바르트,폴 파벨"
1517,시티 라이트,1989-02-04 00:00:00,2792000,0,21112500,573,3060,1,27,미국,미국,찰리채플린프로덕션,(주)엣나인필름,연소자관람가,"코미디,드라마,멜로/로맨스",찰리 채플린,"버지니아 셰릴,플로렌스 리,해리 마이어스"
1517,언니는 말괄량이,,1230000,0,11072000,573,6256,1,35,한국,한국,,,,드라마,한형모,"김진규,엄앵란,문정숙,이대엽"
1520,힐마,,1024000,0,1024000,572,572,2,11,스웨덴,스웨덴,,,,드라마,라세 할스트롬,
1521,트윈 픽스,1995-03-25 00:00:00,5965400,0,19812082,571,2163,8,91,미국,미국,"씨비 2000,뉴라인 시네마",(주)영화사 안다미로,연소자관람불가,"미스터리,드라마",데이빗 린치,"카일 맥라클란,쉐릴 리"
1522,언제나 맑음,,1140000,0,1140000,570,570,1,16,미국,미국,,,,"코미디,드라마,뮤지컬","스탠리 도넌,진 켈리","진 켈리,댄 데일리,시드 채리스,돌로레스 그레이"
1522,진홍의 평원,,1140000,0,8191000,570,4067,1,18,영국,영국,,,,"어드벤처,드라마,전쟁",로버트 패리쉬,"그레고리 펙,브렌다 드 밴지"
